\\ISX\ISX Data\Data_Ruben\IER trait centrfigued\Non-salt treatments\Run 1 day 5+6\F11_5.daf
All

Object Number	Area_M01	Area_M02	Area_M03	Area_M04	Area_M05	Area_M06	Area_M07	Area_M08	Area_M09	Area_M10	Area_M11	Area_M12	Area_MC	Height_M01	Height_M02	Height_M03	Height_M04	Height_M05	Height_M06	Height_M07	Height_M08	Height_M09	Height_M10	Height_M11	Height_M12	Length_M01	Length_M02	Length_M03	Length_M04	Length_M05	Length_M06	Length_M07	Length_M08	Length_M09	Length_M10	Length_M11	Length_M12	Width_M01	Width_M02	Width_M03	Width_M04	Width_M05	Width_M06	Width_M07	Width_M08	Width_M09	Width_M10	Width_M11	Width_M12	Aspect Ratio Intensity_M01_Ch01	Aspect Ratio Intensity_M02_Ch02	Aspect Ratio Intensity_M03_Ch03	Aspect Ratio Intensity_M04_Ch04	Aspect Ratio Intensity_M05_Ch05	Aspect Ratio Intensity_M06_Ch06	Aspect Ratio Intensity_M07_Ch07	Aspect Ratio Intensity_M08_Ch08	Aspect Ratio Intensity_M09_Ch09	Aspect Ratio Intensity_M10_Ch10	Aspect Ratio Intensity_M11_Ch11	Aspect Ratio Intensity_M12_Ch12	Aspect Ratio_M01	Aspect Ratio_M02	Aspect Ratio_M03	Aspect Ratio_M04	Aspect Ratio_M05	Aspect Ratio_M06	Aspect Ratio_M07	Aspect Ratio_M08	Aspect Ratio_M09	Aspect Ratio_M10	Aspect Ratio_M11	Aspect Ratio_M12	Bright Detail Intensity R3_MC_Ch01	Bright Detail Intensity R3_MC_Ch02	Bright Detail Intensity R3_MC_Ch03	Bright Detail Intensity R3_MC_Ch04	Bright Detail Intensity R3_MC_Ch05	Bright Detail Intensity R3_MC_Ch06	Bright Detail Intensity R3_MC_Ch07	Bright Detail Intensity R3_MC_Ch08	Bright Detail Intensity R3_MC_Ch09	Bright Detail Intensity R3_MC_Ch10	Bright Detail Intensity R3_MC_Ch11	Bright Detail Intensity R3_MC_Ch12	Contrast_M01_Ch01	Contrast_M02_Ch02	Contrast_M03_Ch03	Contrast_M04_Ch04	Contrast_M05_Ch05	Contrast_M06_Ch06	Contrast_M07_Ch07	Contrast_M08_Ch08	Contrast_M09_Ch09	Contrast_M10_Ch10	Contrast_M11_Ch11	Contrast_M12_Ch12	Gradient RMS_M01_Ch01	Gradient RMS_M02_Ch02	Gradient RMS_M03_Ch03	Gradient RMS_M04_Ch04	Gradient RMS_M05_Ch05	Gradient RMS_M06_Ch06	Gradient RMS_M07_Ch07	Gradient RMS_M08_Ch08	Gradient RMS_M09_Ch09	Gradient RMS_M10_Ch10	Gradient RMS_M11_Ch11	Gradient RMS_M12_Ch12	Modulation_M01_Ch01	Modulation_M02_Ch02	Modulation_M03_Ch03	Modulation_M04_Ch04	Modulation_M05_Ch05	Modulation_M06_Ch06	Modulation_M07_Ch07	Modulation_M08_Ch08	Modulation_M09_Ch09	Modulation_M10_Ch10	Modulation_M11_Ch11	Modulation_M12_Ch12	Bkgd Mean_Ch01	Bkgd Mean_Ch02	Bkgd Mean_Ch03	Bkgd Mean_Ch04	Bkgd Mean_Ch05	Bkgd Mean_Ch06	Bkgd Mean_Ch07	Bkgd Mean_Ch08	Bkgd Mean_Ch09	Bkgd Mean_Ch10	Bkgd Mean_Ch11	Bkgd Mean_Ch12	Intensity_MC_Ch01	Intensity_MC_Ch02	Intensity_MC_Ch03	Intensity_MC_Ch04	Intensity_MC_Ch05	Intensity_MC_Ch06	Intensity_MC_Ch07	Intensity_MC_Ch08	Intensity_MC_Ch09	Intensity_MC_Ch10	Intensity_MC_Ch11	Intensity_MC_Ch12	Max Pixel_MC_Ch01	Max Pixel_MC_Ch02	Max Pixel_MC_Ch03	Max Pixel_MC_Ch04	Max Pixel_MC_Ch05	Max Pixel_MC_Ch06	Max Pixel_MC_Ch07	Max Pixel_MC_Ch08	Max Pixel_MC_Ch09	Max Pixel_MC_Ch10	Max Pixel_MC_Ch11	Max Pixel_MC_Ch12	Mean Pixel_M01_Ch01	Mean Pixel_M02_Ch02	Mean Pixel_M03_Ch03	Mean Pixel_M04_Ch04	Mean Pixel_M05_Ch05	Mean Pixel_M06_Ch06	Mean Pixel_M07_Ch07	Mean Pixel_M08_Ch08	Mean Pixel_M09_Ch09	Mean Pixel_M10_Ch10	Mean Pixel_M11_Ch11	Mean Pixel_M12_Ch12	Median Pixel_M01_Ch01	Median Pixel_M02_Ch02	Median Pixel_M03_Ch03	Median Pixel_M04_Ch04	Median Pixel_M05_Ch05	Median Pixel_M06_Ch06	Median Pixel_M07_Ch07	Median Pixel_M08_Ch08	Median Pixel_M09_Ch09	Median Pixel_M10_Ch10	Median Pixel_M11_Ch11	Median Pixel_M12_Ch12	Raw Max Pixel_MC_Ch01	Raw Max Pixel_MC_Ch02	Raw Max Pixel_MC_Ch03	Raw Max Pixel_MC_Ch04	Raw Max Pixel_MC_Ch05	Raw Max Pixel_MC_Ch06	Raw Max Pixel_MC_Ch07	Raw Max Pixel_MC_Ch08	Raw Max Pixel_MC_Ch09	Raw Max Pixel_MC_Ch10	Raw Max Pixel_MC_Ch11	Raw Max Pixel_MC_Ch12	Raw Min Pixel_MC_Ch01	Raw Min Pixel_MC_Ch02	Raw Min Pixel_MC_Ch03	Raw Min Pixel_MC_Ch04	Raw Min Pixel_MC_Ch05	Raw Min Pixel_MC_Ch06	Raw Min Pixel_MC_Ch07	Raw Min Pixel_MC_Ch08	Raw Min Pixel_MC_Ch09	Raw Min Pixel_MC_Ch10	Raw Min Pixel_MC_Ch11	Raw Min Pixel_MC_Ch12	Saturation Count_M01_Ch01	Saturation Count_M02_Ch02	Saturation Count_M03_Ch03	Saturation Count_M04_Ch04	Saturation Count_M05_Ch05	Saturation Count_M06_Ch06	Saturation Count_M07_Ch07	Saturation Count_M08_Ch08	Saturation Count_M09_Ch09	Saturation Count_M10_Ch10	Saturation Count_M11_Ch11	Saturation Count_M12_Ch12	Saturation Percent_M01_Ch01	Saturation Percent_M02_Ch02	Saturation Percent_M03_Ch03	Saturation Percent_M04_Ch04	Saturation Percent_M05_Ch05	Saturation Percent_M06_Ch06	Saturation Percent_M07_Ch07	Saturation Percent_M08_Ch08	Saturation Percent_M09_Ch09	Saturation Percent_M10_Ch10	Saturation Percent_M11_Ch11	Saturation Percent_M12_Ch12
0	72	40	35,25	25,25	56,75	50,75	43,75	41,25	80,75	36,75	66	62	81,5	11	7,5	7,5	6	9	8	8	7,5	11,5	7	9,5	9	11	7,5	7,5	6	9	8	8	7,5	11,5	7	9,5	9	8	6,5	6	5	7,5	8	6,5	6,5	9	6	8,5	8,5	0,908815916417902	0,887895891438553	0,857121488487211	0,880013084199216	0,856924119415509	0,887118469012684	0,859369547645451	0,911372194483027	0,805270751944483	0,93152312285811	0,86753540149652	0,937654360317623	0,736333944353038	0,896580353307195	0,837666941027295	0,835348253722986	0,85490763508839	0,969639939217539	0,82249910786586	0,853095630009389	0,774502159203168	0,86105459401164	0,870096458276115	0,912685690441174	9030,99968385696	791,000000238419	698,999992847443	734,999999582767	13519,0000677109	2899,00026893616	858,000037968159	718,999997735023	11167,9999914169	871,000012159348	23046,0016565323	5118,00051337481	40,3913372085571	71,6024360163293	13,4135923203165	14,5571368945794	93,1075892338325	48,4963705003502	14,8904593179555	14,3877031129601	18,4020461637222	20,4881872629169	43,6093310142834	38,3732655062531	38,2171542124308	26,647176697521	26,784802696557	23,9832159112397	30,3961370634707	29,5523852954613	26,0823142800148	25,875926625213	65,1301512164685	27,1987135019317	26,8798487393846	27,0106282367307	0,351004016064257	0,737704918032787	0,247058823529412	0,135802469135802	0,880721220527046	0,632183908045977	0,339622641509434	0,351851851851852	0,170637475853187	0,307692307692308	0,91588785046729	0,8	804,108108108108	3,93918918918919	27,9966216216216	29,8006756756757	29,0878378378378	28,1182432432432	32,0405405405405	30,3378378378378	803,618243243243	31,7128378378378	30,8716216216216	31,1655405405405	-29823,2432432431	4852,82432432433	2249,10135135134	1338,97972972974	55067,3648648647	9562,45270270268	3379,7837837838	3913,86486486485	-7031,54729729732	3073,61486486485	145660,851351351	28619,0337837839	59,8918918918919	52,0608108108108	27,0033783783784	17,1993243243243	676,912162162162	120,881756756757	41,9594594594595	44,6621621621622	207,381756756757	37,2871621621622	1706,12837837838	341,834459459459	-104,365052552552	28,7858108108108	14,9537329883074	11,1201164035323	238,656655554232	46,4975203035547	18,1823166023166	21,9167076167076	-21,6956426240483	19,7973662437948	546,469287469285	113,975588491718	-27,1081081081081	32,0608108108108	16,0033783783784	11,1993243243243	167,912162162162	40,8817567567568	17,9594594594595	21,6621621621622	-7,61824324324323	21,2871621621622	279,628378378378	69,8344594594595	864	56	55	47	706	149	74	75	1011	69	1737	373	346	1	24	26	28	23	30	29	584	28	34	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	75,75	27	29,25	22,25	51,75	45,5	27,25	41,25	77	30,75	72,25	60,75	80	10	6	6	5	8	7,5	5,5	7	10	6	9,5	8,5	10	6	6	5	8	7,5	5,5	7	10	6	9,5	8,5	9,5	5,5	5,5	5	8	7,5	5,5	7	9,5	6	9,5	8,5	0,877800578770934	0,932378858467708	0,879292937066747	0,916615791204589	0,797315765484842	0,852257433950233	0,91601911682866	0,96855652613422	0,838190035256868	0,929075617585482	0,928334825063222	0,905339683029055	0,944489626986552	0,928579009820232	0,912549454357194	0,983739300639299	0,928375639704789	0,95208694182056	0,96325890721976	0,964692039196564	0,920293087085347	0,84694682924896	0,959639830352007	0,971509708041104	11150,0000352859	1024,99999809265	729,000002264977	655,999997258186	8847,00010681152	2035,99983620644	651,000001311302	430,999997615814	11912,0000134706	532,000008642673	15809,9987716675	3447,00000572205	39,9719568121049	66,0521799256689	14,8617963379642	12,5057636549778	41,6586981355345	29,6854682635402	11,831465284874	5,67715319564392	17,6000340765353	10,6309987279806	18,5560070970567	12,9329635516813	42,386676053732	29,3330326061959	26,9531197663584	26,3046593135581	28,2397914253634	28,5482276520844	24,87726685273	23,983467896041	49,2214735010811	26,3448724413742	24,5890699787886	24,7011071489318	0,527960526315789	0,705882352941177	0,253012048192771	0,131578947368421	0,821036106750393	0,609756097560976	0,229166666666667	0,284210526315789	0,318971507991661	0,260869565217391	0,880619012527635	0,720634920634921	805,047169811321	4,31875	27,634375	29,096875	28,6125	27,4875	31,86875	30,303125	805,240625	30,784375	30,378125	30,746875	-24879,0943396228	3555,00000000002	1733,99999999999	1058,00000000001	38597,9999999998	7025,99999999997	2261,99999999999	2679,00000000002	-7307,00000000005	2049,00000000001	106641	20071,9999999999	180,952830188679	55,68125	27,365625	14,903125	625,3875	111,5125	27,13125	31,696875	182,759375	28,215625	1383,621875	262,253125	-82,6973348278228	31,5886574074075	12,5536591880342	8,71211376404495	177,744987922705	36,133379120879	15,4706995412844	14,6605113636364	-24,0101055194807	14,6139989837399	364,781044550171	79,8868698559667	16,9528301886793	34,18125	12,365625	8,903125	107,3875	27,0125	16,13125	12,696875	11,759375	14,215625	192,621875	50,253125	986	60	55	44	654	139	59	62	988	59	1414	293	228	0	24	26	32	26	28	28	441	28	52	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	88	41,25	37,5	28,5	48,75	47	42,5	46,75	75,75	42,25	68,75	54,75	93,5	14	7	7,5	6,5	8,5	8,5	7,5	8	13,5	7,5	9,5	9	14	7	7,5	6,5	8,5	8,5	7,5	8	13,5	7,5	9,5	9	9	7	6	5	7	7	6,5	7	8,5	6,5	9	7	0,636203685745778	0,741323144592482	0,685800843912485	0,634997023777873	0,611232458759297	0,603514326948748	0,676985269366825	0,692041519456114	0,500768347710851	0,6325843772363	0,671163565692216	0,599311347331031	0,621169018142539	0,962868611621571	0,847006066168532	0,766257480178869	0,793722120423977	0,806052396454505	0,850817747417057	0,902590854212836	0,543138730530464	0,877651592748744	0,929825730401151	0,790089375727322	9747,99998760223	1318,0000013113	983,999990582466	931,000008940697	28177,9998537302	5262,99998545647	1182,99998533726	1379,00010240078	9883,99998557568	1295,00002527237	54316,9967395663	9262,00003242493	29,3686193185405	66,0856065848418	15,9221836827025	18,1254046201702	93,9955309810412	47,4085895305493	12,0199022716949	12,0764319336347	11,615706113699	14,5504768994139	39,1320310428808	42,1018142844355	42,6037376720883	26,3875860233335	26,6736184013588	27,6661408780399	32,0916180661019	31,3645947975507	26,716415495374	27,4302434808303	65,4981918201874	28,2491709247624	28,0723551520443	28,841294517806	0,350609756097561	0,723076923076923	0,295454545454545	0,185185185185185	0,878995433789954	0,66839378238342	0,326923076923077	0,381818181818182	0,166119500984898	0,326923076923077	0,9258114374034	0,796208530805687	805,233918128655	4,61627906976744	27,6802325581395	29,0377906976744	29,0639534883721	27,9825581395349	32,1773255813954	30,343023255814	805,277777777778	30,7063953488372	30,5988372093023	30,8197674418605	-27180,485380117	4902,511627907	2637,59302325585	1575,86627906978	61001,0813953484	10001,523255814	3553,68023255811	4191,70930232559	-6804,88888888881	3381,80813953486	160537,034883719	29229,4069767445	118,766081871345	52,3837209302326	30,3197674418605	18,9622093023256	859,936046511628	144,017441860465	40,8226744186046	47,656976744186	114,722222222222	40,2936046511628	2032,4011627907	391,18023255814	-77,0322135832006	28,8988724453841	16,1797674418605	11,5674724602203	304,043738819319	52,3365907966354	19,2579685362516	21,3307735356299	-22,3074807480746	19,3764448878491	577,648435517968	129,983885526177	-16,233918128655	30,3837209302326	16,8197674418605	11,9622093023256	199,936046511628	42,5174418604651	17,3226744186046	18,656976744186	-10,2777777777778	17,2936046511628	286,401162790698	92,1802325581395	924	57	58	48	889	172	73	78	920	71	2063	422	352	1	24	25	25	19	30	29	589	27	32	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	112,25	50,25	40,25	29,75	69,75	66	43,25	61,5	109,5	49,25	85,25	79,75	115,25	15	12	11	10,5	13	13	11	12	15	11,5	13,5	13	15	12	11	10,5	13	13	11	12	15	11,5	13,5	13	9	6	5,5	4	7	6,5	5,5	6,5	9	5,5	7,5	7,5	0,443898005109844	0,324545949325458	0,309731736841776	0,328549381253742	0,314030024172366	0,322948778178153	0,378882333484219	0,350693896573587	0,559080400291593	0,330283932474838	0,331209414419941	0,342849015912657	0,564876526249082	0,395162725086128	0,381259287436713	0,313389132299204	0,482579155649099	0,463603918855535	0,405124448545091	0,486389203341229	0,560685645990297	0,405264936598452	0,523538558245799	0,526023689565903	15936,9998319149	1589,99989247322	1153,00003910065	1089,00000095367	19330,0001540184	3493,00001084805	1392,99998211861	1173,99997317791	17658,9999799728	1361,99998480082	34676,9980010986	5169,99996352196	22,3471600410153	78,9589686642127	18,5872122569595	19,7729499689807	161,8702116763	47,2947322131026	24,6696823059121	16,9088698350139	16,6978522876966	23,1971125368238	68,3832000494534	38,3201165056765	48,2527480185346	30,9778228560982	30,6729894192721	29,8278614213095	34,7476839544879	32,8434468795432	31,8536982701427	30,5486700591214	58,3455599366362	33,5138423016322	30,7556501654892	29,8202616868301	0,411944869831547	0,714285714285714	0,247058823529412	0,179487179487179	0,871630295250321	0,59748427672956	0,320388349514563	0,352941176470588	0,328700486448923	0,305263157894737	0,900369003690037	0,754045307443366	805,434027777778	4,02430555555556	27,7222222222222	29,1284722222222	28,6145833333333	27,7847222222222	31,3576388888889	29,8090277777778	805,195804195804	30,5138888888889	30,2465277777778	30,4444444444444	-24313,0868055554	4900,79513888886	2409,05555555557	1495,77430555557	57780,6770833332	9115,24305555549	3081,12847222224	3563,03819444443	-5271,26573426572	2639,09722222224	143257,350694444	23461,1111111109	161,565972222222	47,9756944444444	26,2777777777778	16,8715277777778	752,385416666667	116,215277777778	40,6423611111111	44,1909722222222	206,804195804196	36,4861111111111	1655,75347222222	263,555555555556	-54,3471680895815	22,9458436981757	12,4579020013803	8,77909080298788	196,715165770609	32,8743686868686	14,7232859666025	13,199102303523	-12,0588178944343	12,6383953750705	406,782797735417	70,6370602577495	-2,43402777777783	22,9756944444444	11,2777777777778	7,87152777777778	117,385416666667	23,2152777777778	12,6423611111111	9,19097222222222	3,80419580419584	10,4861111111111	267,753472222222	51,5555555555556	967	52	54	46	781	144	72	74	1012	67	1686	294	307	1	25	26	30	21	25	27	413	25	42	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	93,5	47	40,75	30,5	60	53	45	48	80,75	42	73,25	67,5	95	13	8	7,5	6	9	8,5	8,5	8	11,5	7,5	10	9,5	13	8	7,5	6	9	8,5	8,5	8	11,5	7,5	10	9,5	9,5	7,5	7	5,5	8	8	6,5	7,5	10	7	9	8,5	0,761647823413981	0,862026165694563	0,846067624811992	0,816093307135926	0,784743191878873	0,773472278794818	0,806453192871288	0,864287629694184	0,875195941820405	0,845360877997179	0,826208008365995	0,804936022864907	0,723485770317938	0,901880447301816	0,909168472262681	0,866338700189469	0,904571135931867	0,89959809651762	0,786295750697151	0,88315456414796	0,825412354816642	0,912165837837668	0,862796462186189	0,91679209703522	11496,9999485016	1111,99998009205	865,999998211861	834,999974370003	19572,00002563	3039,99999761581	965,999942779541	848,000044167042	11494,000084877	1018,99994277954	28881,0000076294	7141,99931061268	35,3265343029593	92,5006685762709	15,7524574446252	14,6239392412911	80,714475167368	35,9317873153247	13,4824259729606	10,5539188764759	15,4537356810983	14,3118326910106	28,9479171762372	39,6825800192911	38,9995979366899	26,2086185326544	26,0076361473855	25,4722541115673	29,1884004240772	28,0956244085719	25,3796333175945	25,1253485591872	60,6071139252501	25,9432294475849	25,4673979726592	26,6412880853775	0,381137957911146	0,774647887323944	0,311111111111111	0,195121951219512	0,897959183673469	0,657754010695187	0,351851851851852	0,387387387387387	0,162071284465367	0,320754716981132	0,927057663873829	0,821510297482838	806,275	3,66428571428571	27,4214285714286	28,8714285714286	28,5571428571429	27,4357142857143	31,5428571428571	29,8821428571429	806,417857142857	30,6678571428571	30,3892857142857	30,5892857142857	-34285,5000000003	6362,57142857138	2955,85714285718	1772,85714285713	67232,2857142859	11123,4285714287	3905,71428571432	4681,78571428574	-10493,7857142856	3598,21428571432	178732,071428572	33890,0714285717	98,725	69,3357142857143	34,5785714285714	21,1285714285714	832,442857142857	134,564285714286	43,4571428571429	51,1178571428571	111,582142857143	41,3321428571429	1957,61071428571	404,410714285714	-91,88462566845	32,7240121580546	16,5847063978966	12,0466042154566	274,597023809524	51,0831536388143	20,268253968254	22,8001488095239	-32,7026868642192	20,5642857142858	603,102181862507	123,858862433863	-10,275	36,3357142857143	17,5785714285714	12,1285714285714	167,442857142857	43,5642857142857	19,4571428571429	21,6178571428571	-11,4178571428571	20,3321428571429	337,610714285714	76,4107142857143	905	73	62	50	861	162	75	81	918	72	1988	435	331	1	25	25	29	22	27	28	566	28	33	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	79,5	31,75	30,25	26	58,5	54,5	46,75	49,75	77	34,5	76,25	60,75	81,25	10	6,5	6	6	8,5	8	8	8,5	10	6,5	10	9	10	6,5	6	6	8,5	8	8	8,5	10	6,5	10	9	10	6	5,5	5	8,5	8	7,5	7,5	9,5	6,5	9,5	8,5	0,821769092427643	0,853159202947624	0,832806351733138	0,821412265138913	0,860393196251455	0,874293523423119	0,944222729962676	0,911034828543682	0,844398426033947	0,83203783065817	0,907243464472486	0,831828381571526	0,943679753422362	0,933243980963291	0,891871285174455	0,834603453173614	0,921498988568918	0,891569976688311	0,945808583377532	0,95298680344927	0,947652817182112	0,863973344109305	0,956852218087327	0,966863821511208	13209,999989748	947,000019192696	684,000002145767	657,000009417534	5575,99958992004	1443,00003862381	756,999996185303	685,000025749207	15103,9999039173	736,000002503395	12654,9999237061	3737,00001811981	33,2605585054091	73,8871634212872	12,0748711522895	12,7307627893794	26,023810956357	21,049525864175	17,3106757399951	7,11013525707173	28,1766365900561	20,3232772513376	14,0520087781809	20,3167397122732	43,6695257586048	27,4044559623407	24,7651719991577	25,5461480515861	25,4260414406713	25,683612407346	25,1752484483018	23,6498148688615	56,3978200978481	26,7353339133404	23,479405923131	24,9993892322824	0,501618122977346	0,723076923076923	0,247058823529412	0,153846153846154	0,829457364341085	0,594771241830065	0,268817204301075	0,306122448979592	0,31448275862069	0,278350515463918	0,887464387464387	0,742120343839542	806,852564102564	3,75641025641026	27,5641025641026	29,1185897435897	28,6602564102564	27,4487179487179	31,7019230769231	30,1602564102564	806,703225806452	31,0641025641026	30,6730769230769	30,8846153846154	-24680,0833333332	4293,16666666669	2042,66666666667	1217,45833333333	48065,4166666664	8188,1666666667	2700,87500000002	3260,91666666668	-6231,54838709683	2453,16666666667	123568,25	24250,4999999998	160,147435897436	57,2435897435897	28,4358974358974	15,8814102564103	583,339743589744	100,551282051282	30,2980769230769	35,8397435897436	185,296774193548	32,9358974358974	1360,32692307692	317,115384615385	-77,6733188195447	31,5113062790229	14,4606908243272	9,3621794871795	198,758547008546	36,0833921430253	13,2766865487454	15,387482283211	-20,7064725596985	15,7040133779264	402,644955863808	96,5845204178532	13,1474358974359	33,2435897435897	14,4358974358974	8,88141025641026	127,839743589744	26,5512820512821	11,2980769230769	11,8397435897436	12,2967741935483	15,9358974358974	214,326923076923	64,1153846153846	967	61	56	45	612	128	62	66	992	64	1391	348	256	0	23	26	39	24	28	28	410	29	62	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	77,5	27,25	27	0	73,5	41,5	44	38	82	26,25	90,75	82,5	90,75	10,5	5,5	6	0	9,5	8	8	6,5	10,5	5,5	11	10,5	10,5	5,5	6	0	9,5	8	8	6,5	10,5	5,5	11	10,5	9,5	5,5	5,5	0	9,5	6,5	6,5	6,5	10	5,5	10,5	10	0,834600759419784	0,805293983995827	0,856420821244197	0	0,862622299191891	0,788780101918764	0,8080795280693	0,950664068551216	0,912278997178463	0,922639932979663	0,96992940074031	0,962791594687552	0,865290695706006	0,894641230728011	0,874324482498972	0	0,927457112148841	0,785807171620868	0,829467280868879	0,985888753083556	0,925227428905984	0,947529221328329	0,966941945581397	0,946367770009291	13281,9999850988	1175	696,99999332428	743,999998509884	4048,99964904785	1471,99990534782	991,999998688698	473,999995350838	14223,9999289513	732,999998390675	6859,99861526489	1367,00000286102	27,5303983505704	68,0246814095111	12,8110760602874	0	9,6098674895308	20,1679162933087	15,2179588448717	5,68214074738966	11,6397996160924	13,0474616566641	5,383630611094	4,44222040484536	45,7669768494129	30,3603820321515	26,1978702338987	0	22,2807657077848	25,505461451041	31,5884194309441	20,4223548760307	49,4988353467555	26,6650752398507	19,9150419105414	20,719183024739	0,538336052202284	0,692307692307692	0,205479452054795	0	0,763496143958869	0,413793103448276	0,204819277108434	0,142857142857143	0,386861313868613	0,170731707317073	0,820224719101124	0,597883597883598	806,567073170732	5	27,3841463414634	29,0487804878049	28,7286585365854	27,9939024390244	33,3963414634146	31,5274390243902	807,234756097561	29,8262195121951	30,2682926829268	30,9359756097561	-15910,8475609757	2463	1240,55487804877	548,292682926832	30416,4969512198	4837,21341463419	1716,12804878048	1945,53963414633	-4174,21646341468	1603,08231707316	81022,6097560971	13408,2408536585	169,432926829268	40	17,6158536585366	9,95121951219512	346,271341463415	57,0060975609756	20,6036585365854	18,4725609756098	168,765243902439	20,1737804878049	760,731707317073	138,064024390244	-53,3219118804094	20,954128440367	8,74548328816622	0	100,390389082463	24,8675433441083	7,56956762749445	9,70940308087289	-13,7682926829269	10,5071138211382	223,202781697237	40,0034183296376	13,9329268292682	21	8,61585365853659	0	65,2713414634146	20,0060975609756	6,60365853658536	9,47256097560976	15,265243902439	10,1737804878049	145,731707317073	26,0640243902439	976	45	45	39	375	85	54	50	976	50	791	169	235	1	24	25	35	26	31	30	334	26	64	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	108,25	42,75	44	34	77,25	72,5	51	64,5	122,5	49,75	90,25	85,75	125	13	7,5	7,5	6,5	10	10	8,5	9	13,5	8,5	10,5	10,5	13	7,5	7,5	6,5	10	10	8,5	9	13,5	8,5	10,5	10,5	11	7	7	6,5	9,5	9,5	7,5	8,5	12	7,5	10	10,5	0,912387018569411	0,924600177292941	0,865827237146778	0,854597792154097	0,852483388413465	0,871148022524427	0,97366487096901	0,93346753965909	0,911272016129307	0,918560544239459	0,957366975711901	0,922064900823376	0,844735172846211	0,891584978777742	0,911186340128246	0,964678659942385	0,933824826235861	0,890501706258356	0,876756311166078	0,961867255903538	0,820666122851279	0,918878682296623	0,954926041489044	0,985001156749316	18512,0000571012	1449,99999886751	1065,99998652935	1045,00000119209	8519,99985146523	1927,99999332428	1103,99998813868	676,0000680089	22283,9994959831	979,999991118908	15511,0003013611	3696,00045204163	34,0389788018018	60,4386156648452	12,1956368976155	11,8979688054398	16,558736610592	14,0880766268019	11,046979124254	4,60193995822469	13,879588151133	8,87100208679358	7,3537667896745	8,02733459303565	39,0520859135904	25,0696944047374	22,4170884161288	22,9218572853465	22,3431162028776	22,9637613485303	23,3250029304513	20,2556652718903	48,2111575378642	22,7798301223756	20,3033611802707	21,1918877571682	0,539473684210526	0,735294117647059	0,270588235294118	0,168831168831169	0,825842696629214	0,595092024539877	0,285714285714286	0,333333333333333	0,347280334728033	0,3	0,863438857852266	0,753280839895013	806,761111111111	3,69166666666667	27,4416666666667	29,1333333333333	28,7	27,7166666666667	31,7555555555556	29,8972222222222	807,555555555556	31,2444444444444	30,7444444444444	30,6583333333333	-40076,5555555555	6147,16666666668	3099,16666666668	1724,33333333331	68665,0000000006	12078,6666666666	4010,22222222225	4785,38888888893	-12560,7777777776	3757,77777777775	183210,777777776	35457,8333333335	157,238888888889	57,3083333333333	29,5583333333333	17,8666666666667	657,3	113,283333333333	33,2444444444444	40,1027777777778	209,444444444444	35,7555555555556	1569,25555555556	313,341666666667	-95,0059148062611	33,302485380117	14,4503787878788	9,59460784313723	212,306472491911	39,3350574712643	16,4062091503268	16,6144056847545	-25,8167800453512	16,5445002791736	489,219544475221	99,3824829931976	17,2388888888889	37,3083333333333	14,5583333333333	9,86666666666667	132,3	26,2833333333333	16,2444444444444	14,1027777777778	14,4444444444445	15,7555555555556	312,255555555556	62,3416666666667	964	61	57	47	686	141	65	70	1017	67	1600	344	227	-2	24	25	30	25	30	28	405	27	40	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
